model,label,metric,score
mixtral,LGBTI,f1,0.5585585585585586
mixtral,LGBTI,f1,0.41379310344827586
mixtral,LGBTI,f1,0.5668016194331983
mixtral,LGBTI,f1,0.5714285714285714
mixtral,LGBTI,f1,0.5508474576271187
mixtral,LGBTI,f1,0.5736434108527132
mixtral,LGBTI,f1,0.5669291338582677
mixtral,LGBTI,f1,0.5891472868217055
mixtral,LGBTI,f1,0.5746268656716418
mixtral,LGBTI,f1,0.5168539325842697
mixtral,LGBTI,f1,0.5520361990950227
mixtral,LGBTI,f1,0.5277777777777778
mixtral,LGBTI,f1,0.5736434108527132
mixtral,LGBTI,f1,0.5555555555555556
mixtral,LGBTI,f1,0.5748031496062992
mixtral,LGBTI,f1,0.4639999999999999
mixtral,LGBTI,f1,0.4754716981132075
mixtral,LGBTI,f1,0.5612648221343873
mixtral,LGBTI,f1,0.5830258302583026
mixtral,LGBTI,f1,0.5123966942148761
mixtral,LGBTI,f1,0.5503875968992248
mixtral,LGBTI,f1,0.5374449339207049
mixtral,LGBTI,f1,0.5826086956521739
mixtral,LGBTI,f1,0.6102941176470588
mixtral,LGBTI,f1,0.4894514767932489
mixtral,LGBTI,f1,0.6274509803921569
mixtral,LGBTI,f1,0.5415162454873647
mixtral,LGBTI,f1,0.5333333333333333
mixtral,LGBTI,f1,0.5769230769230769
mixtral,LGBTI,f1,0.5327868852459017
mixtral,LGBTI,f1,0.5419847328244275
mixtral,LGBTI,f1,0.5977011494252873
mixtral,LGBTI,f1,0.5637065637065637
mixtral,LGBTI,f1,0.587360594795539
mixtral,LGBTI,f1,0.606060606060606
mixtral,LGBTI,f1,0.4694835680751174
mixtral,LGBTI,f1,0.584070796460177
mixtral,LGBTI,f1,0.5509433962264151
mixtral,LGBTI,f1,0.5206611570247934
mixtral,LGBTI,f1,0.5735294117647058
mixtral,LGBTI,f1,0.5671641791044776
mixtral,LGBTI,f1,0.5476190476190476
mixtral,LGBTI,f1,0.5064377682403434
mixtral,LGBTI,f1,0.5634920634920635
mixtral,LGBTI,f1,0.5390625
mixtral,LGBTI,f1,0.5272727272727273
mixtral,LGBTI,f1,0.5931558935361216
mixtral,LGBTI,f1,0.5770750988142292
mixtral,LGBTI,f1,0.5381526104417671
mixtral,LGBTI,f1,0.5
mixtral,LGBTI,f1,0.46963562753036436
mixtral,LGBTI,f1,0.5676855895196506
mixtral,LGBTI,f1,0.5291479820627802
mixtral,LGBTI,f1,0.5118110236220473
mixtral,LGBTI,f1,0.4937238493723849
mixtral,LGBTI,f1,0.5737051792828685
mixtral,LGBTI,f1,0.556390977443609
mixtral,LGBTI,f1,0.5857740585774058
mixtral,LGBTI,f1,0.5361702127659574
mixtral,LGBTI,f1,0.5255474452554744
mixtral,LGBTI,f1,0.5809128630705395
mixtral,LGBTI,f1,0.5087719298245614
mixtral,LGBTI,f1,0.5891472868217055
mixtral,LGBTI,f1,0.5365853658536586
mixtral,LGBTI,f1,0.5418326693227091
mixtral,LGBTI,f1,0.5166666666666666
mixtral,LGBTI,f1,0.5439330543933055
mixtral,LGBTI,f1,0.5220588235294117
mixtral,LGBTI,f1,0.5289256198347108
mixtral,LGBTI,f1,0.5070422535211268
mixtral,LGBTI,f1,0.5070422535211269
mixtral,LGBTI,f1,0.5907172995780591
mixtral,LGBTI,f1,0.5851851851851851
mixtral,LGBTI,f1,0.5599999999999999
mixtral,LGBTI,f1,0.6054421768707482
mixtral,LGBTI,f1,0.4999999999999999
mixtral,LGBTI,f1,0.5555555555555556
mixtral,LGBTI,f1,0.5483870967741935
mixtral,LGBTI,f1,0.5476190476190477
mixtral,LGBTI,f1,0.5679012345679012
mixtral,LGBTI,f1,0.5714285714285714
mixtral,LGBTI,f1,0.5511111111111111
mixtral,LGBTI,f1,0.5523012552301255
mixtral,LGBTI,f1,0.48000000000000004
mixtral,LGBTI,f1,0.5603448275862069
mixtral,LGBTI,f1,0.5369649805447471
mixtral,LGBTI,f1,0.46875000000000006
mixtral,LGBTI,f1,0.5045871559633027
mixtral,LGBTI,f1,0.5560165975103735
mixtral,LGBTI,f1,0.4978165938864629
mixtral,LGBTI,f1,0.4714828897338403
mixtral,LGBTI,f1,0.49549549549549543
mixtral,LGBTI,f1,0.46296296296296297
mixtral,LGBTI,f1,0.5714285714285714
mixtral,LGBTI,f1,0.5315315315315314
mixtral,LGBTI,f1,0.5228215767634854
mixtral,LGBTI,f1,0.5755395683453238
mixtral,LGBTI,f1,0.46218487394957986
mixtral,LGBTI,f1,0.4778761061946903
mixtral,LGBTI,f1,0.5039370078740157
mixtral,LGBTI,f1,0.5296442687747036
mixtral,LGBTI,f1,0.4794007490636704
mixtral,LGBTI,f1,0.5019011406844106
mixtral,LGBTI,f1,0.5060240963855422
mixtral,LGBTI,f1,0.48461538461538467
mixtral,LGBTI,f1,0.5384615384615384
mixtral,LGBTI,f1,0.5112107623318386
mixtral,LGBTI,f1,0.5217391304347826
mixtral,LGBTI,f1,0.4980842911877394
mixtral,LGBTI,f1,0.5384615384615384
mixtral,LGBTI,f1,0.6075949367088608
mixtral,LGBTI,f1,0.5327868852459017
mixtral,LGBTI,f1,0.5126050420168067
mixtral,LGBTI,f1,0.45581395348837206
mixtral,LGBTI,f1,0.5147679324894515
mixtral,LGBTI,f1,0.48421052631578954
mixtral,LGBTI,f1,0.5703125000000001
mixtral,LGBTI,f1,0.5454545454545454
mixtral,LGBTI,f1,0.5247148288973384
mixtral,LGBTI,f1,0.5147058823529412
mixtral,LGBTI,f1,0.5475285171102662
mixtral,LGBTI,f1,0.49494949494949486
mixtral,LGBTI,f1,0.5643153526970954
mixtral,LGBTI,f1,0.43442622950819665
mixtral,LGBTI,f1,0.5060240963855421
mixtral,LGBTI,f1,0.4935064935064935
mixtral,LGBTI,f1,0.6090534979423868
mixtral,LGBTI,f1,0.5220883534136547
mixtral,LGBTI,f1,0.6021505376344086
mixtral,LGBTI,f1,0.5
mixtral,LGBTI,f1,0.462882096069869
mixtral,LGBTI,f1,0.5945945945945946
mixtral,LGBTI,f1,0.5964912280701754
mixtral,LGBTI,f1,0.5303030303030303
mixtral,LGBTI,f1,0.5692883895131087
mixtral,LGBTI,f1,0.4957983193277311
mixtral,LGBTI,f1,0.5138339920948616
mixtral,LGBTI,f1,0.5289855072463769
mixtral,LGBTI,f1,0.5514403292181072
mixtral,LGBTI,f1,0.5338078291814946
mixtral,LGBTI,f1,0.5304659498207884
mixtral,LGBTI,f1,0.4827586206896552
mixtral,LGBTI,f1,0.5482625482625483
mixtral,RACISM,precision,0.4329896907216495
mixtral,RACISM,precision,0.4413793103448276
mixtral,RACISM,precision,0.4793187347931874
mixtral,RACISM,precision,0.4515366430260047
mixtral,RACISM,precision,0.4392523364485981
mixtral,RACISM,precision,0.40375586854460094
mixtral,RACISM,precision,0.43648960739030024
mixtral,RACISM,precision,0.4226044226044226
mixtral,RACISM,precision,0.4840182648401826
mixtral,RACISM,precision,0.43832599118942733
mixtral,RACISM,precision,0.5
mixtral,RACISM,precision,0.44755244755244755
mixtral,RACISM,precision,0.431924882629108
mixtral,RACISM,precision,0.43457943925233644
mixtral,RACISM,precision,0.43907563025210083
mixtral,RACISM,precision,0.45363408521303256
mixtral,RACISM,precision,0.45933014354066987
mixtral,RACISM,precision,0.4375
mixtral,RACISM,precision,0.48325358851674644
mixtral,RACISM,precision,0.44779582366589327
mixtral,RACISM,precision,0.39949748743718594
mixtral,RACISM,precision,0.42676767676767674
mixtral,RACISM,precision,0.45901639344262296
mixtral,RACISM,precision,0.47533632286995514
mixtral,RACISM,precision,0.40786240786240785
mixtral,RACISM,precision,0.47073170731707314
mixtral,RACISM,precision,0.42592592592592593
mixtral,RACISM,precision,0.45476190476190476
mixtral,RACISM,precision,0.463302752293578
mixtral,RACISM,precision,0.46534653465346537
mixtral,RACISM,precision,0.4629156010230179
mixtral,RACISM,precision,0.44050632911392407
mixtral,RACISM,precision,0.44941176470588234
mixtral,RACISM,precision,0.4799054373522459
mixtral,RACISM,precision,0.4387990762124711
mixtral,RACISM,precision,0.4618834080717489
mixtral,RACISM,precision,0.4244604316546763
mixtral,RACISM,precision,0.4552238805970149
mixtral,RACISM,precision,0.46403712296983757
mixtral,RACISM,precision,0.4444444444444444
mixtral,RACISM,precision,0.44527363184079605
mixtral,RACISM,precision,0.41404358353510895
mixtral,RACISM,precision,0.4608294930875576
mixtral,RACISM,precision,0.4158878504672897
mixtral,RACISM,precision,0.45408163265306123
mixtral,RACISM,precision,0.4566744730679157
mixtral,RACISM,precision,0.4188861985472155
mixtral,RACISM,precision,0.45714285714285713
mixtral,RACISM,precision,0.4513064133016627
mixtral,RACISM,precision,0.4474885844748858
mixtral,RACISM,precision,0.45020746887966806
mixtral,RACISM,precision,0.4528735632183908
mixtral,RACISM,precision,0.4229934924078091
mixtral,RACISM,precision,0.4441687344913151
mixtral,RACISM,precision,0.4158878504672897
mixtral,RACISM,precision,0.47044334975369456
mixtral,RACISM,precision,0.4634760705289673
mixtral,RACISM,precision,0.4518348623853211
mixtral,RACISM,precision,0.4520884520884521
mixtral,RACISM,precision,0.47381546134663344
mixtral,RACISM,precision,0.45278450363196127
mixtral,RACISM,precision,0.4369369369369369
mixtral,RACISM,precision,0.43675417661097854
mixtral,RACISM,precision,0.4375
mixtral,RACISM,precision,0.4052757793764988
mixtral,RACISM,precision,0.46265060240963857
mixtral,RACISM,precision,0.441527446300716
mixtral,RACISM,precision,0.4856512141280353
mixtral,RACISM,precision,0.46547884187082406
mixtral,RACISM,precision,0.44711538461538464
mixtral,RACISM,precision,0.4758269720101781
mixtral,RACISM,precision,0.42630385487528344
mixtral,RACISM,precision,0.4988344988344988
mixtral,RACISM,precision,0.4420131291028446
mixtral,RACISM,precision,0.4665127020785219
mixtral,RACISM,precision,0.4843373493975904
mixtral,RACISM,precision,0.46798029556650245
mixtral,RACISM,precision,0.5231481481481481
mixtral,RACISM,precision,0.4260204081632653
mixtral,RACISM,precision,0.44389027431421446
mixtral,RACISM,precision,0.489749430523918
mixtral,RACISM,precision,0.41575492341356673
mixtral,RACISM,precision,0.434010152284264
mixtral,RACISM,precision,0.4467120181405896
mixtral,RACISM,precision,0.45869565217391306
mixtral,RACISM,precision,0.43132530120481927
mixtral,RACISM,precision,0.4543269230769231
mixtral,RACISM,precision,0.45243619489559167
mixtral,RACISM,precision,0.46867749419953597
mixtral,RACISM,precision,0.4068965517241379
mixtral,RACISM,precision,0.45595854922279794
mixtral,RACISM,precision,0.44941176470588234
mixtral,RACISM,precision,0.4229828850855746
mixtral,RACISM,precision,0.3609022556390977
mixtral,RACISM,precision,0.42105263157894735
mixtral,RACISM,precision,0.4460093896713615
mixtral,RACISM,precision,0.4569377990430622
mixtral,RACISM,precision,0.47715736040609136
mixtral,RACISM,precision,0.4235294117647059
mixtral,RACISM,precision,0.44724770642201833
mixtral,RACISM,precision,0.40792540792540793
mixtral,RACISM,precision,0.45054945054945056
mixtral,RACISM,precision,0.42857142857142855
mixtral,RACISM,precision,0.4669811320754717
mixtral,RACISM,precision,0.4888392857142857
mixtral,RACISM,precision,0.47533632286995514
mixtral,RACISM,precision,0.45933014354066987
mixtral,RACISM,precision,0.4601990049751244
mixtral,RACISM,precision,0.41555555555555557
mixtral,RACISM,precision,0.4177545691906005
mixtral,RACISM,precision,0.4298440979955457
mixtral,RACISM,precision,0.4472361809045226
mixtral,RACISM,precision,0.480719794344473
mixtral,RACISM,precision,0.4802784222737819
mixtral,RACISM,precision,0.44954128440366975
mixtral,RACISM,precision,0.45642201834862384
mixtral,RACISM,precision,0.4105504587155963
mixtral,RACISM,precision,0.4019370460048426
mixtral,RACISM,precision,0.4543269230769231
mixtral,RACISM,precision,0.4574712643678161
mixtral,RACISM,precision,0.4726027397260274
mixtral,RACISM,precision,0.463302752293578
mixtral,RACISM,precision,0.45368171021377673
mixtral,RACISM,precision,0.419811320754717
mixtral,RACISM,precision,0.42924528301886794
mixtral,RACISM,precision,0.4649532710280374
mixtral,RACISM,precision,0.43896713615023475
mixtral,RACISM,precision,0.42731277533039647
mixtral,RACISM,precision,0.41843971631205673
mixtral,RACISM,precision,0.44630071599045346
mixtral,RACISM,precision,0.44320712694877507
mixtral,RACISM,precision,0.4158415841584158
mixtral,RACISM,precision,0.4895591647331787
mixtral,RACISM,precision,0.4543478260869565
mixtral,RACISM,precision,0.3949771689497717
mixtral,RACISM,precision,0.425531914893617
mixtral,RACISM,precision,0.4523281596452328
mixtral,RACISM,precision,0.45255474452554745
mixtral,RACISM,precision,0.4964200477326969
mixtral,RACISM,precision,0.43765281173594134
mixtral,RACISM,precision,0.4431279620853081
mixtral,RACISM,precision,0.49887133182844245
mixtral,RACISM,precision,0.37844611528822053
mixtral,RACISM,precision,0.42206235011990406
mixtral,RACISM,precision,0.4404494382022472
mixtral,RACISM,precision,0.4801864801864802
mixtral,RACISM,precision,0.47255369928400953
mixtral,RACISM,precision,0.48873873873873874
mixtral,RACISM,precision,0.43595505617977526
mixtral,RACISM,precision,0.40632054176072235
mixtral,RACISM,recall,0.8155339805825242
mixtral,RACISM,recall,0.8311688311688312
mixtral,RACISM,recall,0.8277310924369747
mixtral,RACISM,recall,0.8377192982456141
mixtral,RACISM,recall,0.7932489451476793
mixtral,RACISM,recall,0.8349514563106796
mixtral,RACISM,recall,0.8362831858407079
mixtral,RACISM,recall,0.7747747747747747
mixtral,RACISM,recall,0.8724279835390947
mixtral,RACISM,recall,0.8396624472573839
mixtral,RACISM,recall,0.8634538152610441
mixtral,RACISM,recall,0.8421052631578947
mixtral,RACISM,recall,0.8177777777777778
mixtral,RACISM,recall,0.8051948051948052
mixtral,RACISM,recall,0.8461538461538461
mixtral,RACISM,recall,0.8190045248868778
mixtral,RACISM,recall,0.8571428571428571
mixtral,RACISM,recall,0.835820895522388
mixtral,RACISM,recall,0.8278688524590164
mixtral,RACISM,recall,0.8502202643171806
mixtral,RACISM,recall,0.8238341968911918
mixtral,RACISM,recall,0.786046511627907
mixtral,RACISM,recall,0.8166666666666667
mixtral,RACISM,recall,0.8617886178861789
mixtral,RACISM,recall,0.751131221719457
mixtral,RACISM,recall,0.8464912280701754
mixtral,RACISM,recall,0.8214285714285714
mixtral,RACISM,recall,0.8127659574468085
mixtral,RACISM,recall,0.8145161290322581
mixtral,RACISM,recall,0.8355555555555556
mixtral,RACISM,recall,0.8341013824884793
mixtral,RACISM,recall,0.8130841121495327
mixtral,RACISM,recall,0.8414096916299559
mixtral,RACISM,recall,0.8353909465020576
mixtral,RACISM,recall,0.852017937219731
mixtral,RACISM,recall,0.8442622950819673
mixtral,RACISM,recall,0.8194444444444444
mixtral,RACISM,recall,0.8511627906976744
mixtral,RACISM,recall,0.8620689655172413
mixtral,RACISM,recall,0.8448275862068966
mixtral,RACISM,recall,0.8443396226415094
mixtral,RACISM,recall,0.8066037735849056
mixtral,RACISM,recall,0.8097165991902834
mixtral,RACISM,recall,0.8018018018018018
mixtral,RACISM,recall,0.827906976744186
mixtral,RACISM,recall,0.8227848101265823
mixtral,RACISM,recall,0.8398058252427184
mixtral,RACISM,recall,0.8421052631578947
mixtral,RACISM,recall,0.7916666666666666
mixtral,RACISM,recall,0.8412017167381974
mixtral,RACISM,recall,0.8645418326693227
mixtral,RACISM,recall,0.8382978723404255
mixtral,RACISM,recall,0.826271186440678
mixtral,RACISM,recall,0.8063063063063063
mixtral,RACISM,recall,0.827906976744186
mixtral,RACISM,recall,0.8451327433628318
mixtral,RACISM,recall,0.7863247863247863
mixtral,RACISM,recall,0.7943548387096774
mixtral,RACISM,recall,0.7965367965367965
mixtral,RACISM,recall,0.8050847457627118
mixtral,RACISM,recall,0.8060344827586207
mixtral,RACISM,recall,0.8738738738738738
mixtral,RACISM,recall,0.7991266375545851
mixtral,RACISM,recall,0.7811158798283262
mixtral,RACISM,recall,0.771689497716895
mixtral,RACISM,recall,0.7868852459016393
mixtral,RACISM,recall,0.8371040723981901
mixtral,RACISM,recall,0.8396946564885496
mixtral,RACISM,recall,0.8461538461538461
mixtral,RACISM,recall,0.808695652173913
mixtral,RACISM,recall,0.8311111111111111
mixtral,RACISM,recall,0.8545454545454545
mixtral,RACISM,recall,0.8106060606060606
mixtral,RACISM,recall,0.831275720164609
mixtral,RACISM,recall,0.8632478632478633
mixtral,RACISM,recall,0.8072289156626506
mixtral,RACISM,recall,0.7883817427385892
mixtral,RACISM,recall,0.8339483394833949
mixtral,RACISM,recall,0.8146341463414634
mixtral,RACISM,recall,0.8090909090909091
mixtral,RACISM,recall,0.849802371541502
mixtral,RACISM,recall,0.8260869565217391
mixtral,RACISM,recall,0.8028169014084507
mixtral,RACISM,recall,0.8347457627118644
mixtral,RACISM,recall,0.8307086614173228
mixtral,RACISM,recall,0.788546255506608
mixtral,RACISM,recall,0.8253275109170306
mixtral,RACISM,recall,0.8024691358024691
mixtral,RACISM,recall,0.8416666666666667
mixtral,RACISM,recall,0.8309859154929577
mixtral,RACISM,recall,0.7892376681614349
mixtral,RACISM,recall,0.834061135371179
mixtral,RACISM,recall,0.8398058252427184
mixtral,RACISM,recall,0.782608695652174
mixtral,RACISM,recall,0.8380952380952381
mixtral,RACISM,recall,0.8189655172413793
mixtral,RACISM,recall,0.8681818181818182
mixtral,RACISM,recall,0.8663594470046083
mixtral,RACISM,recall,0.8108108108108109
mixtral,RACISM,recall,0.851528384279476
mixtral,RACISM,recall,0.8027522935779816
mixtral,RACISM,recall,0.8333333333333334
mixtral,RACISM,recall,0.8319327731092437
mixtral,RACISM,recall,0.868421052631579
mixtral,RACISM,recall,0.8295454545454546
mixtral,RACISM,recall,0.8688524590163934
mixtral,RACISM,recall,0.7804878048780488
mixtral,RACISM,recall,0.8078602620087336
mixtral,RACISM,recall,0.8577981651376146
mixtral,RACISM,recall,0.8121827411167513
mixtral,RACISM,recall,0.8354978354978355
mixtral,RACISM,recall,0.8127853881278538
mixtral,RACISM,recall,0.8697674418604651
mixtral,RACISM,recall,0.8414634146341463
mixtral,RACISM,recall,0.8340425531914893
mixtral,RACISM,recall,0.8540772532188842
mixtral,RACISM,recall,0.8248847926267281
mixtral,RACISM,recall,0.8383838383838383
mixtral,RACISM,recall,0.8181818181818182
mixtral,RACISM,recall,0.796
mixtral,RACISM,recall,0.8846153846153846
mixtral,RACISM,recall,0.8278688524590164
mixtral,RACISM,recall,0.8377192982456141
mixtral,RACISM,recall,0.8557692307692307
mixtral,RACISM,recall,0.8544600938967136
mixtral,RACISM,recall,0.8577586206896551
mixtral,RACISM,recall,0.7857142857142857
mixtral,RACISM,recall,0.8049792531120332
mixtral,RACISM,recall,0.7972972972972973
mixtral,RACISM,recall,0.8385650224215246
mixtral,RACISM,recall,0.8614718614718615
mixtral,RACISM,recall,0.8038277511961722
mixtral,RACISM,recall,0.8612244897959184
mixtral,RACISM,recall,0.842741935483871
mixtral,RACISM,recall,0.7972350230414746
mixtral,RACISM,recall,0.8450704225352113
mixtral,RACISM,recall,0.8063241106719368
mixtral,RACISM,recall,0.8157894736842105
mixtral,RACISM,recall,0.8221343873517787
mixtral,RACISM,recall,0.7816593886462883
mixtral,RACISM,recall,0.7857142857142857
mixtral,RACISM,recall,0.8565891472868217
mixtral,RACISM,recall,0.7823834196891192
mixtral,RACISM,recall,0.8073394495412844
mixtral,RACISM,recall,0.8448275862068966
mixtral,RACISM,recall,0.8174603174603174
mixtral,RACISM,recall,0.825
mixtral,RACISM,recall,0.8611111111111112
mixtral,RACISM,recall,0.8083333333333333
mixtral,RACISM,recall,0.8071748878923767
mixtral,RACISM,f1,0.5656565656565656
mixtral,RACISM,f1,0.5765765765765766
mixtral,RACISM,f1,0.6070878274268106
mixtral,RACISM,f1,0.5867895545314901
mixtral,RACISM,f1,0.5654135338345864
mixtral,RACISM,f1,0.5443037974683544
mixtral,RACISM,f1,0.5735963581183612
mixtral,RACISM,f1,0.546899841017488
mixtral,RACISM,f1,0.6226138032305433
mixtral,RACISM,f1,0.5759768451519537
mixtral,RACISM,f1,0.6332842415316642
mixtral,RACISM,f1,0.5844748858447489
mixtral,RACISM,f1,0.5652841781874041
mixtral,RACISM,f1,0.5644916540212442
mixtral,RACISM,f1,0.5781466113416321
mixtral,RACISM,f1,0.5838709677419355
mixtral,RACISM,f1,0.5981308411214953
mixtral,RACISM,f1,0.5743589743589744
mixtral,RACISM,f1,0.6102719033232629
mixtral,RACISM,f1,0.5866261398176292
mixtral,RACISM,f1,0.5380710659898478
mixtral,RACISM,f1,0.5531914893617021
mixtral,RACISM,f1,0.5877061469265367
mixtral,RACISM,f1,0.6127167630057803
mixtral,RACISM,f1,0.5286624203821656
mixtral,RACISM,f1,0.6050156739811912
mixtral,RACISM,f1,0.5609756097560976
mixtral,RACISM,f1,0.583206106870229
mixtral,RACISM,f1,0.5906432748538011
mixtral,RACISM,f1,0.5977742448330684
mixtral,RACISM,f1,0.5953947368421052
mixtral,RACISM,f1,0.5714285714285714
mixtral,RACISM,f1,0.5858895705521472
mixtral,RACISM,f1,0.6096096096096096
mixtral,RACISM,f1,0.5792682926829268
mixtral,RACISM,f1,0.5971014492753624
mixtral,RACISM,f1,0.5592417061611374
mixtral,RACISM,f1,0.593192868719611
mixtral,RACISM,f1,0.6033182503770739
mixtral,RACISM,f1,0.5824665676077266
mixtral,RACISM,f1,0.5830618892508144
mixtral,RACISM,f1,0.5472
mixtral,RACISM,f1,0.5873715124816447
mixtral,RACISM,f1,0.5476923076923076
mixtral,RACISM,f1,0.586490939044481
mixtral,RACISM,f1,0.5873493975903615
mixtral,RACISM,f1,0.5589660743134086
mixtral,RACISM,f1,0.5925925925925926
mixtral,RACISM,f1,0.5748865355521936
mixtral,RACISM,f1,0.5842026825633383
mixtral,RACISM,f1,0.592087312414734
mixtral,RACISM,f1,0.5880597014925373
mixtral,RACISM,f1,0.5595408895265422
mixtral,RACISM,f1,0.5727999999999999
mixtral,RACISM,f1,0.5536547433903578
mixtral,RACISM,f1,0.6044303797468354
mixtral,RACISM,f1,0.5832012678288432
mixtral,RACISM,f1,0.5760233918128654
mixtral,RACISM,f1,0.5768025078369906
mixtral,RACISM,f1,0.596546310832025
mixtral,RACISM,f1,0.5798449612403102
mixtral,RACISM,f1,0.5825825825825826
mixtral,RACISM,f1,0.5648148148148148
mixtral,RACISM,f1,0.5608628659476117
mixtral,RACISM,f1,0.531446540880503
mixtral,RACISM,f1,0.5827010622154779
mixtral,RACISM,f1,0.578125
mixtral,RACISM,f1,0.6153846153846153
mixtral,RACISM,f1,0.6005747126436781
mixtral,RACISM,f1,0.5758513931888546
mixtral,RACISM,f1,0.6051779935275081
mixtral,RACISM,f1,0.5688350983358548
mixtral,RACISM,f1,0.6176046176046176
mixtral,RACISM,f1,0.5771428571428571
mixtral,RACISM,f1,0.6056971514242879
mixtral,RACISM,f1,0.6054216867469879
mixtral,RACISM,f1,0.5873261205564142
mixtral,RACISM,f1,0.6429587482219061
mixtral,RACISM,f1,0.5594639865996649
mixtral,RACISM,f1,0.573268921095008
mixtral,RACISM,f1,0.6213872832369942
